,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
121,0.028023735,0.025374122,0.4133033,0.32047808,0.3204472,0.02236741,0.05303393,0.05470119,0.03527436,0.03554762,0.14350578,0.1450899,0.107915804,0.06906919,0.021407379,0.04171753,0.012720009,0.011654155,0.13435811,0.12959582,0.21927711,0.22142306,0.12132341,0.0055169463,0.22522429,0.024611704,0.09646007,0.039610296,0.037282303,0.02733247,0.03173232,0.20504177,0.028186236,0.35724849,0.34912133,0.017207764,0.020623531,0.07899596,0.0019461028,0.047301903,0.10646405,0.035680506,0.18585716,0.1345727,0.1291219,0.23545228,0.22068048,0.064716145,0.06664413,0.07676824,0.08218031,0.0063678664
122,0.04801804,0.046006434,0.42923015,0.3366258,0.33686036,0.022193588,0.054555256,0.056584924,0.027732939,0.027513362,0.13169532,0.13246536,0.10122765,0.079506725,0.028313546,0.040130638,0.019880641,0.018909156,0.15461116,0.15148431,0.23095112,0.23351777,0.122229725,0.0058871573,0.22474568,0.024794552,0.097341746,0.039253503,0.03687831,0.02842186,0.034084328,0.20759435,0.029251765,0.35912722,0.35031295,0.016594134,0.020112561,0.08077012,0.0017354861,0.048712272,0.106595196,0.037221268,0.188477,0.12614545,0.120066084,0.24017596,0.2247521,0.06353682,0.06541323,0.07900578,0.08393867,0.006755435
123,0.048611045,0.047602866,0.4088686,0.31853327,0.31755155,0.020239398,0.054248594,0.057000957,0.023868445,0.021487296,0.12090082,0.12048276,0.076555654,0.10131009,0.038367048,0.0261898,0.021104176,0.020231947,0.16138193,0.1594054,0.28184837,0.28444743,0.13018152,0.0063088182,0.25652263,0.025294669,0.104456805,0.033543613,0.031788163,0.025310062,0.028407205,0.20922354,0.027353989,0.4079492,0.3983323,0.015701866,0.019760614,0.08364664,0.003228262,0.04309021,0.1053641,0.03334641,0.2015261,0.13493079,0.1300753,0.24471495,0.22766218,0.06901805,0.07111018,0.08179776,0.088157386,0.007044856
124,0.064965054,0.06361151,0.35737517,0.2709094,0.26951987,0.020568967,0.049748164,0.052168302,0.023390785,0.021861145,0.11394736,0.11483647,0.096722916,0.0857587,0.030974708,0.03653998,0.022384841,0.021945203,0.15511428,0.15169255,0.24523364,0.2469506,0.13028446,0.005323204,0.25011757,0.025933571,0.10173562,0.035850614,0.034130923,0.025852013,0.027340503,0.20541099,0.024134114,0.39608562,0.3880049,0.016307782,0.020216186,0.07918937,0.0034245849,0.04434918,0.10731183,0.03200297,0.20091686,0.1381889,0.13390091,0.23828784,0.22407909,0.07025349,0.07216392,0.07989277,0.08605058,0.0070363865
125,0.06257565,0.060492337,0.3145217,0.23709115,0.23485899,0.026337815,0.04802984,0.04988076,0.02635065,0.023883838,0.118143275,0.11918332,0.077125244,0.111696154,0.047309175,0.026294906,0.029186994,0.029219039,0.1531068,0.15089026,0.2668397,0.26781994,0.11774556,0.0061708074,0.21756725,0.022837186,0.093501374,0.03667938,0.03505586,0.027407177,0.026211394,0.19665018,0.02333581,0.3569296,0.34982032,0.01860771,0.02317682,0.08820949,0.00436306,0.046227776,0.09996361,0.038866103,0.19441038,0.1298127,0.12380007,0.21784301,0.2036675,0.07103011,0.0733569,0.0825691,0.08897312,0.0068933195
126,0.074315056,0.07125747,0.28167328,0.20938876,0.20838119,0.027596667,0.04618758,0.04549939,0.032423683,0.030580696,0.13030693,0.13218111,0.10348797,0.08589828,0.03381681,0.040699948,0.016790442,0.016830768,0.12886865,0.12590317,0.21381153,0.21400762,0.1176925,0.0063210493,0.21601222,0.02212186,0.09322819,0.038602494,0.036111973,0.037583176,0.0377367,0.19624993,0.0267137,0.3428002,0.3359283,0.02037393,0.024286343,0.08720198,0.0027553085,0.049595777,0.100522846,0.042277873,0.1966582,0.11543534,0.10445082,0.21624354,0.20300436,0.07717532,0.078977436,0.08249882,0.08732503,0.00643621
127,0.095326394,0.09347583,0.25260785,0.18019737,0.17994432,0.032883998,0.05353722,0.052210733,0.033615746,0.031555198,0.12619661,0.12716055,0.09880542,0.08554189,0.031464487,0.0373742,0.02288042,0.02259012,0.15047608,0.14796472,0.18822178,0.18806928,0.1080312,0.008129761,0.19802852,0.018309107,0.09632255,0.046757385,0.04462707,0.04665265,0.046124354,0.18894863,0.02675626,0.2888546,0.28247026,0.02322333,0.027348284,0.09729422,0.004180936,0.060244802,0.10663563,0.052495614,0.159563,0.08519225,0.07703515,0.20459741,0.19148341,0.0629874,0.06407546,0.08447395,0.08760101,0.0050699916
128,0.091597706,0.090151675,0.27693346,0.20611365,0.20313226,0.033452176,0.04199086,0.04409756,0.010725837,0.007673204,0.0846889,0.08548115,0.08578034,0.10281919,0.04024777,0.03310998,0.0348049,0.035684522,0.16085686,0.15859994,0.29872757,0.2988832,0.122896746,0.0055255657,0.2296535,0.02383548,0.10295986,0.037991423,0.036911227,0.043394662,0.038452413,0.20233867,0.021229483,0.3606338,0.35404795,0.019414121,0.024068275,0.102976486,0.0065683946,0.055007324,0.11114778,0.040866897,0.1947498,0.11189722,0.105577886,0.21275857,0.20135629,0.07142248,0.073884375,0.07914128,0.08616051,0.006901028
129,0.06210507,0.06025921,0.2961651,0.2220285,0.21916986,0.035108402,0.036195546,0.03856414,0.001485467,-0.0015451424,0.08690206,0.088549055,0.107370675,0.08528331,0.032523494,0.045187443,0.03733063,0.038164284,0.14019865,0.13663754,0.300552,0.30109683,0.122671604,0.004558781,0.22622685,0.024798445,0.105795234,0.03384141,0.032971337,0.049071528,0.043554638,0.21012124,0.019504271,0.34757215,0.34167624,0.019158687,0.023571106,0.10793598,0.0069525987,0.0534429,0.112478554,0.042112872,0.19388652,0.10078645,0.09582211,0.21138623,0.20209,0.06776725,0.07089381,0.0704758,0.078262866,0.007497726
130,0.07081897,0.069463685,0.31016994,0.23630138,0.23443718,0.03660302,0.04128637,0.043751344,0.010225249,0.007861514,0.105451696,0.1063385,0.09710228,0.093584776,0.03736827,0.03887548,0.02990997,0.029870693,0.1401923,0.13739751,0.2710356,0.27166566,0.11512211,0.0052510286,0.22240774,0.02352947,0.11115786,0.034340236,0.03371583,0.04977915,0.044398144,0.2160196,0.019925553,0.3258553,0.3193977,0.020593243,0.025283877,0.12019844,0.007520767,0.053885266,0.11183834,0.04767882,0.18366805,0.08320798,0.079104386,0.20822836,0.19842152,0.062673405,0.06668852,0.07496831,0.081847414,0.0069671455
131,0.09325888,0.09144934,0.21376008,0.14165561,0.13965765,0.033975057,0.047735035,0.04884102,0.03005503,0.028494287,0.11288713,0.11403611,0.10032073,0.09312281,0.038220793,0.039647672,0.0309839,0.030795338,0.1494642,0.14768314,0.19776435,0.19690827,0.099448055,0.005645111,0.1660612,0.020290049,0.08449532,0.04465112,0.04375983,0.035948705,0.031136315,0.18860717,0.0201131,0.27267808,0.2678988,0.024681214,0.02949481,0.09887804,0.0064434726,0.054787576,0.099144734,0.059177842,0.17287126,0.090041295,0.08609977,0.1831114,0.17370953,0.06652187,0.069471955,0.08437562,0.0893936,0.006303405
132,0.11043494,0.108295806,0.17772225,0.10847166,0.105764225,0.029745165,0.045310847,0.046940196,0.022085052,0.019932318,0.09433759,0.09621873,0.09953036,0.09948884,0.04336179,0.040083475,0.04483453,0.04537392,0.16451788,0.16291468,0.20649,0.20537594,0.10569899,0.005549472,0.18259984,0.021581665,0.08668965,0.04134022,0.040404335,0.02855862,0.023529347,0.18909901,0.019538755,0.30507845,0.30018854,0.023113832,0.027358338,0.09368002,0.006420426,0.051024377,0.10011707,0.05006267,0.18487008,0.10751037,0.10297305,0.18545863,0.17571193,0.07052733,0.07345848,0.08581283,0.09123449,0.0068484093
133,0.09520612,0.092961736,0.18593109,0.11414027,0.11226528,0.03491406,0.051005993,0.052098207,0.035197154,0.0345085,0.12576345,0.12696509,0.0922236,0.10619215,0.047616087,0.03518428,0.028600894,0.028621681,0.14028497,0.13891263,0.1754235,0.17435908,0.09278872,0.006695414,0.1495446,0.017625611,0.076002665,0.04918658,0.048344806,0.03294772,0.027581364,0.17795682,0.019624664,0.2521329,0.24733254,0.02773549,0.03267087,0.094466776,0.007296432,0.055422615,0.09210888,0.06654945,0.16447657,0.09715105,0.093232006,0.1744734,0.16414386,0.06702675,0.070247374,0.08716293,0.091900125,0.0058216252
134,0.07289168,0.07133072,0.27481306,0.19935721,0.19855675,0.038269594,0.05393401,0.05511184,0.025414515,0.023035314,0.11719294,0.11679064,0.08730306,0.112201884,0.05230568,0.034474548,0.031046791,0.030214176,0.16372707,0.16315182,0.23113716,0.23091286,0.08900738,0.0072526317,0.13556972,0.016584672,0.07964239,0.048594654,0.04799601,0.045712493,0.042646844,0.18336202,0.022845283,0.22863728,0.22331743,0.026135955,0.03156674,0.105565876,0.0064449534,0.06086923,0.09583524,0.06886077,0.15289786,0.07184118,0.06886764,0.18031234,0.16860375,0.056958444,0.060332928,0.08429338,0.08914885,0.005558819
135,0.03815846,0.0370761,0.3654213,0.28866142,0.2888076,0.046647746,0.054968774,0.054996222,0.015636168,0.011842992,0.11386811,0.11197774,0.07010199,0.13466114,0.06970988,0.025377609,0.024367552,0.02321716,0.1669332,0.16724034,0.3024169,0.30336857,0.08743133,0.008664474,0.14373466,0.013658108,0.09795142,0.043499555,0.04225,0.07154246,0.0693702,0.19934136,0.026837563,0.2101883,0.20363644,0.023634229,0.0293307,0.13247375,0.0056122895,0.067523226,0.106657416,0.06738309,0.12942222,0.040986292,0.036841307,0.19081971,0.17641175,0.043553475,0.046539497,0.07724128,0.08215262,0.004751674
136,0.026139915,0.02510766,0.43014807,0.34811106,0.34889185,0.06436114,0.050635707,0.050838947,0.012727685,0.009659445,0.10675031,0.104507536,0.09564121,0.10910997,0.053469025,0.0425238,0.031488385,0.029780455,0.18128724,0.17958295,0.31154478,0.3125618,0.08294225,0.007051572,0.12232275,0.013372783,0.10399906,0.04397667,0.042751253,0.10433645,0.09858663,0.21026464,0.027432721,0.1689437,0.1635473,0.024418578,0.030071035,0.16474536,0.0057867207,0.083266646,0.12367591,0.07394036,0.10797228,0.022705693,0.01915637,0.1844402,0.17202955,0.033432808,0.03709872,0.06817757,0.07252692,0.0039754263
137,0.047727235,0.047939464,0.38230416,0.3034617,0.30351114,0.06997281,0.048931867,0.049467817,0.0080304,0.0040810853,0.09027569,0.08864688,0.07245978,0.11948401,0.05394066,0.027246963,0.041286055,0.04000765,0.19649148,0.19499914,0.30985948,0.31029665,0.08221811,0.0072340816,0.13960904,0.013902018,0.119802356,0.034751516,0.034466475,0.112007365,0.10078688,0.21989739,0.023175262,0.16986212,0.16524938,0.023531387,0.029549021,0.1956692,0.010563703,0.08272217,0.13040586,0.069226034,0.1004208,0.010329597,0.009630069,0.17897683,0.16784501,0.02953025,0.03342736,0.06990015,0.07461006,0.0044001252
138,0.07197034,0.07172911,0.30167007,0.2269788,0.22612135,0.059223205,0.053711697,0.054253884,0.013534926,0.010423971,0.089419216,0.088334605,0.070377484,0.12080264,0.053982746,0.024945363,0.034305118,0.03382438,0.18634617,0.18576807,0.27606323,0.27610332,0.08397138,0.0077213286,0.13989389,0.013973808,0.10778699,0.044167917,0.04398988,0.08557449,0.07658463,0.2042037,0.02251195,0.18595293,0.18091145,0.025210142,0.031152282,0.16289148,0.009583494,0.07805685,0.12150266,0.06894327,0.11262384,0.031887297,0.030811042,0.17410225,0.1626519,0.03800338,0.041131943,0.07751863,0.082125224,0.0046104197
139,0.06980592,0.06962038,0.31838208,0.24402149,0.2435123,0.056549318,0.053844046,0.053901397,0.01705158,0.013638355,0.101827644,0.10136974,0.07477334,0.11336893,0.048563454,0.026931332,0.026449813,0.025901128,0.17278855,0.17111091,0.27599764,0.27621648,0.08607125,0.0077843396,0.15468164,0.014899794,0.11312279,0.039050736,0.038516015,0.08338232,0.07570289,0.20941119,0.02368878,0.1990584,0.19346769,0.025344558,0.031305615,0.16486147,0.009336755,0.07295697,0.119401336,0.06692819,0.119639575,0.028220441,0.025455121,0.17962131,0.16801536,0.039408658,0.042577073,0.077067025,0.081586234,0.004585905
140,0.06102471,0.0588896,0.35733333,0.28378934,0.2836057,0.044633403,0.04940318,0.04844091,0.011958247,0.008260919,0.108276166,0.10896377,0.098580666,0.084089965,0.032480076,0.038300395,0.027276047,0.026795477,0.15514313,0.15280893,0.2979979,0.29880416,0.103717685,0.007807177,0.18469271,0.019034332,0.10998186,0.036929756,0.03550466,0.07991175,0.07808853,0.20923373,0.028460879,0.25670874,0.2498194,0.022620447,0.02765698,0.13007161,0.0056145694,0.068372816,0.11620332,0.05849696,0.15020174,0.042384405,0.03515412,0.20882589,0.19591591,0.049542233,0.05225799,0.073814034,0.07838045,0.00588439
141,0.04677874,0.044249803,0.37516916,0.29825434,0.29817086,0.03619857,0.052756827,0.05289866,0.01574547,0.013523672,0.12955329,0.13029544,0.09582246,0.09333851,0.039044015,0.03728836,0.017085595,0.016525384,0.1356711,0.13266136,0.26417214,0.2653032,0.10458112,0.0072707618,0.18177047,0.019594826,0.09609811,0.040587544,0.03950248,0.053840835,0.053848285,0.20070025,0.02688621,0.27835628,0.27112758,0.023061486,0.027847387,0.10370323,0.004949352,0.060406815,0.103509694,0.055754356,0.16715279,0.07399266,0.06669541,0.2109578,0.19676784,0.059822492,0.0630838,0.07868374,0.08328769,0.005914263
142,0.053620346,0.050358098,0.35526365,0.280797,0.28070325,0.03256533,0.049202487,0.048891872,0.018972691,0.016465742,0.13156745,0.13310029,0.10098482,0.090587646,0.038575165,0.040356465,0.015596475,0.015238815,0.124986865,0.12220204,0.25497216,0.25575122,0.111278206,0.006658039,0.19020344,0.020432834,0.091754995,0.03896417,0.037271127,0.051266205,0.05224936,0.2015207,0.028017018,0.30393964,0.29649448,0.022670474,0.027061183,0.0930783,0.0039672516,0.056919917,0.097847454,0.051448815,0.1932585,0.08446399,0.07411786,0.21663406,0.20184478,0.074196026,0.077355385,0.080798,0.085612245,0.00690721
143,0.04327306,0.039816745,0.36006528,0.28117546,0.27985272,0.027637534,0.048428394,0.049825996,0.018397495,0.017455585,0.13225994,0.13429427,0.10574518,0.085080706,0.033642203,0.04333291,0.013771279,0.013752468,0.121508606,0.11740468,0.25189084,0.25224003,0.11591235,0.0049226973,0.19671987,0.023309141,0.086069986,0.03662822,0.034753382,0.034217704,0.03443777,0.20105588,0.02605684,0.3480541,0.34085566,0.020599749,0.024833903,0.084268,0.0032675844,0.04746619,0.09373282,0.04327856,0.21332961,0.1331105,0.12290411,0.21811032,0.20416944,0.08555642,0.08854956,0.08188923,0.0882767,0.0068874196
144,0.062290013,0.059311442,0.28670052,0.21474884,0.21222247,0.029981008,0.04112178,0.04267606,0.014167724,0.012129109,0.106279254,0.10781856,0.099630915,0.094781026,0.039955758,0.040047064,0.03537402,0.035700776,0.14002283,0.13705756,0.28203002,0.28171375,0.11647369,0.005650092,0.20631394,0.023281055,0.09205222,0.03694546,0.035463303,0.038350053,0.03528897,0.19532269,0.022123795,0.3370558,0.33101535,0.020475991,0.024752157,0.08711341,0.004269067,0.050910175,0.10186964,0.044660635,0.19424558,0.10713017,0.099372186,0.21017651,0.19836654,0.071858466,0.074718505,0.0768845,0.08353521,0.0069191745
145,0.07346971,0.07052051,0.25505868,0.18381593,0.18205671,0.0349903,0.04911251,0.049143262,0.022403724,0.020815155,0.11473704,0.11592378,0.10383862,0.08664064,0.034518927,0.041447803,0.03241452,0.032500103,0.14207943,0.1395893,0.24362935,0.24299052,0.09883015,0.0064889854,0.16068122,0.019047229,0.084890835,0.04598123,0.04437837,0.04386175,0.041409288,0.18412092,0.02355056,0.25875825,0.25348967,0.024382204,0.02897993,0.09379027,0.00451266,0.05899415,0.100273825,0.058717605,0.1639478,0.083084114,0.075999096,0.18967478,0.17874947,0.06296368,0.06547489,0.080413654,0.08532999,0.005601956
146,0.047607347,0.046143632,0.3171224,0.23849435,0.23682356,0.035107784,0.042321462,0.044365034,0.01077424,0.009184046,0.094922245,0.096579865,0.11668913,0.07158691,0.023701726,0.04976905,0.043869868,0.043628395,0.15770473,0.15339015,0.2741922,0.27350318,0.11357927,0.00573784,0.19638617,0.02304413,0.10302116,0.041720785,0.041161776,0.04891699,0.045597024,0.20251235,0.021656003,0.29589403,0.29045528,0.020247784,0.024670398,0.10192306,0.005863486,0.06343985,0.12149504,0.044647858,0.16580757,0.07301129,0.07119295,0.20341131,0.19332534,0.05670827,0.05948282,0.07102498,0.07776836,0.0064632585
147,0.05340536,0.051896885,0.3050657,0.22933745,0.22780041,0.04840143,0.047896367,0.048593875,0.0062607713,0.00463729,0.08812935,0.088576555,0.103866935,0.0790554,0.027813608,0.04019185,0.05417016,0.053971663,0.17341726,0.1702679,0.29038316,0.28932223,0.097064584,0.0067885155,0.13833137,0.016586952,0.09456228,0.060892228,0.059876576,0.06845531,0.06373553,0.18504405,0.021747936,0.19627814,0.19271508,0.024930283,0.030212063,0.111051716,0.0056800377,0.08562841,0.1284646,0.06193671,0.118704975,0.04581164,0.04426054,0.18153852,0.17191646,0.03916426,0.041487858,0.069488175,0.075023636,0.0042965836
148,0.081082076,0.07935609,0.28040504,0.20043929,0.20021589,0.04010719,0.054667257,0.055711314,0.027443122,0.027576886,0.11226002,0.11353004,0.11306552,0.07788286,0.029293489,0.046181746,0.025072968,0.024067841,0.16816579,0.16500281,0.16602838,0.16546538,0.095201686,0.0062490823,0.14374419,0.017904526,0.08613035,0.056420784,0.05521924,0.05259379,0.04963006,0.18471874,0.022226427,0.22521262,0.22083956,0.025472045,0.030136134,0.101349644,0.0053204577,0.072856106,0.11510372,0.059865553,0.13754167,0.08035612,0.07843616,0.18311328,0.17294359,0.051950857,0.054514386,0.08066801,0.08469055,0.0042207604
149,0.10726662,0.105421364,0.24838638,0.16872515,0.16854763,0.030182596,0.055050936,0.056590326,0.031499013,0.031150367,0.10692809,0.10919163,0.11219932,0.076851234,0.027369888,0.04597604,0.025395542,0.02454964,0.17760682,0.17468466,0.13132086,0.1311177,0.10349797,0.005944604,0.1764204,0.021165885,0.08833887,0.045171604,0.044010505,0.038415376,0.03715518,0.18984017,0.02293051,0.28266028,0.27716482,0.02291083,0.026694804,0.0931427,0.005972082,0.058369547,0.10584599,0.050711267,0.16481188,0.09950939,0.097146474,0.19469506,0.1838551,0.06171629,0.06405145,0.08597475,0.089602515,0.0051905517
150,0.08329225,0.08151985,0.28976083,0.20449112,0.20408213,0.03007019,0.052164353,0.05495365,0.030333783,0.030815987,0.11175503,0.113790214,0.115628615,0.07412046,0.025401333,0.04847219,0.030793548,0.02983152,0.17080972,0.16725689,0.15394127,0.15386987,0.10615777,0.0050334875,0.17630906,0.022453988,0.085616834,0.046156812,0.045015067,0.034827296,0.03354336,0.19173029,0.02213709,0.28982013,0.28421038,0.02239217,0.026313934,0.087554134,0.0054125823,0.057679303,0.10657588,0.050986286,0.16998106,0.10866465,0.10727803,0.19886795,0.18803805,0.061042674,0.06382902,0.081589825,0.086151846,0.0055786017
151,0.05957319,0.058971453,0.37491503,0.28275725,0.28176677,0.029968053,0.05160738,0.054778364,0.022334287,0.021611504,0.10094227,0.101983,0.10149128,0.07994117,0.026699716,0.039572503,0.035680905,0.035035476,0.18848431,0.1848058,0.23519365,0.23623648,0.11191663,0.0048537524,0.19986175,0.024822071,0.0994267,0.040587585,0.039484747,0.03065284,0.029241277,0.20527628,0.021683866,0.31653625,0.31021476,0.018764962,0.023086142,0.097219974,0.004687831,0.055399958,0.11765558,0.042694815,0.16873693,0.10523991,0.10551632,0.21432236,0.20217526,0.052708745,0.054864924,0.07627561,0.08158397,0.0061476487
152,0.03959556,0.038224988,0.34831136,0.26051837,0.26112464,0.0435865,0.051819123,0.05222012,0.0354314,0.03515628,0.12575927,0.12644523,0.114849724,0.07870186,0.029952843,0.048728853,0.017497143,0.015950013,0.15787227,0.15348613,0.17327258,0.17359507,0.09370994,0.006725166,0.15460974,0.017845595,0.097626224,0.04717792,0.04643932,0.060263254,0.05719732,0.19677007,0.022987898,0.21778926,0.212973,0.02232727,0.026994258,0.11491887,0.0055300314,0.071802385,0.12423281,0.054395467,0.12223596,0.059892997,0.060461886,0.19078723,0.17971283,0.040580537,0.04357593,0.072520815,0.07590037,0.0039269454
153,0.06253789,0.06171363,0.29590988,0.20911957,0.20892218,0.05470626,0.049922094,0.051844202,0.026250653,0.02657343,0.09709226,0.097793415,0.13335124,0.06986987,0.026365565,0.0621652,0.03927244,0.03804425,0.18489888,0.18054014,0.17213511,0.17147467,0.08586468,0.005403624,0.11876142,0.01719984,0.09028884,0.053147156,0.053089924,0.077021286,0.06884243,0.19128656,0.018691642,0.16999942,0.16774926,0.026288763,0.031038301,0.12956804,0.008027704,0.0833543,0.12684931,0.06936955,0.109220184,0.04783223,0.051905498,0.16877106,0.16173641,0.03661731,0.040678382,0.07157352,0.07560204,0.0038546121
154,0.07262305,0.07296499,0.30488005,0.21754622,0.21722803,0.05689683,0.051160015,0.05382292,0.020904582,0.020346861,0.08932304,0.08986728,0.119165055,0.077200875,0.027082803,0.053615354,0.047448188,0.04630614,0.20044406,0.19672343,0.19771798,0.19765118,0.090819314,0.0055938708,0.14075805,0.017391946,0.10586628,0.05531323,0.05538085,0.083107464,0.074110635,0.20431635,0.018860642,0.17863402,0.17590758,0.025050415,0.02979172,0.14691967,0.010299033,0.08818539,0.13601863,0.06702545,0.107504226,0.038862113,0.044665936,0.17311269,0.16574913,0.034525003,0.038755335,0.0723572,0.07702702,0.0045102253
155,0.09283039,0.093200214,0.26406398,0.17810608,0.17765854,0.05682758,0.051620215,0.05446785,0.022183327,0.022853559,0.07949014,0.07988259,0.10536166,0.09130722,0.036609903,0.044481475,0.051655598,0.05056521,0.20866293,0.20598537,0.16801703,0.16670233,0.07990108,0.0055089537,0.111054175,0.016258396,0.08994612,0.05300702,0.052782036,0.07527569,0.064881474,0.1893963,0.01660498,0.16040932,0.15806344,0.027850641,0.03316818,0.14083612,0.010015821,0.08116031,0.122622,0.074282385,0.10455631,0.04915359,0.054740876,0.15962161,0.15242505,0.034988407,0.038744714,0.075962774,0.07955107,0.004226751
156,0.09691119,0.09673502,0.24787045,0.16658965,0.16668615,0.054444302,0.0542953,0.056212015,0.033373244,0.033344917,0.104863554,0.104836166,0.10763938,0.092283845,0.038317695,0.047185294,0.031874012,0.03020337,0.18496008,0.18306057,0.14964075,0.14902803,0.079303235,0.006001466,0.11349101,0.015478801,0.08705371,0.05320776,0.053119604,0.07357492,0.06588387,0.19089732,0.020921834,0.16867365,0.16523218,0.029264236,0.034543227,0.13961983,0.009427879,0.076973505,0.113681436,0.07966485,0.11502351,0.051102586,0.053843394,0.16051356,0.15228504,0.042210493,0.04640398,0.08139689,0.084896296,0.004498023
157,0.09306859,0.09183703,0.21855298,0.14007626,0.13952346,0.05053951,0.05333987,0.054368675,0.03241276,0.032299746,0.10106188,0.10167982,0.096646726,0.09884825,0.041678578,0.039172787,0.029285064,0.028235627,0.17474511,0.17284818,0.14733312,0.14616014,0.07743651,0.005937551,0.10461843,0.014798254,0.07579298,0.0548151,0.05405281,0.06251152,0.05522245,0.17817572,0.02078406,0.16835189,0.16491508,0.03007464,0.03551041,0.122065246,0.008273836,0.07292269,0.1033258,0.08157534,0.124455154,0.05967316,0.059233785,0.15818538,0.14919625,0.046085842,0.04944118,0.082304195,0.0852595,0.0043216995
158,0.17990735,0.17841789,0.10012874,0.032681573,0.03144793,0.041764304,0.062119495,0.062260386,0.03654455,0.03625744,0.08992604,0.09087831,0.11949642,0.083501786,0.03270068,0.054039314,0.042533822,0.042635694,0.20805182,0.20651492,0.11666343,0.11517136,0.074328706,0.0064828126,0.099291116,0.015377605,0.068245575,0.060358096,0.059724517,0.04404594,0.038393877,0.16347189,0.021018574,0.1708007,0.1681607,0.03196195,0.03637036,0.10888072,0.008289622,0.06787198,0.09509617,0.08475457,0.12776564,0.07908635,0.07808707,0.147853,0.14067057,0.0531144,0.055837154,0.09741245,0.09925733,0.0038707473
159,0.21668717,0.21517925,0.09296821,0.024752133,0.022665998,0.032816265,0.062954165,0.06380592,0.02564187,0.024969406,0.062962964,0.06436177,0.13388816,0.072780594,0.026702136,0.06368639,0.046510827,0.04757791,0.23391362,0.23177609,0.13026261,0.12915574,0.08415203,0.005690637,0.12637168,0.019496016,0.07264,0.05705069,0.056499597,0.030149914,0.025996016,0.16645987,0.020058002,0.22521746,0.22214164,0.028379291,0.03191051,0.09799184,0.007897787,0.06111897,0.09841946,0.071561754,0.14372985,0.11116724,0.11110562,0.15890217,0.1521887,0.057800908,0.060135864,0.10152039,0.103681765,0.004459266
160,0.26304525,0.26191068,0.083315134,0.018736754,0.015078826,0.019297311,0.060162336,0.063370526,0.02074388,0.019674536,0.055322718,0.05660755,0.1166087,0.08649421,0.030987047,0.053743415,0.052073687,0.054005705,0.24267772,0.24150598,0.15710244,0.15684015,0.10532395,0.005064049,0.19083385,0.024991373,0.07922496,0.048591956,0.048364956,0.008321511,0.0053094877,0.1713666,0.01815232,0.34922907,0.3444441,0.02300841,0.025779882,0.077409066,0.0075892005,0.044207063,0.09588231,0.05019167,0.18118808,0.17464268,0.17372105,0.18388948,0.17529272,0.07192911,0.07414049,0.10658393,0.11025131,0.00568039
161,0.23561847,0.2338612,0.084915385,0.021219997,0.016692692,0.019442609,0.04824978,0.05222478,0.008328699,0.0073035043,0.040679667,0.04252324,0.12816267,0.0787548,0.027713774,0.06159605,0.06899071,0.071347326,0.2234231,0.22136255,0.20337068,0.20249933,0.11217567,0.004055216,0.19488534,0.026670787,0.07860568,0.04732715,0.047466874,0.008657487,0.0051703984,0.17376755,0.01617088,0.35707211,0.3524614,0.021839904,0.024433997,0.06965569,0.007932337,0.04464826,0.09870154,0.046465516,0.19254592,0.16956289,0.16878581,0.18444201,0.17786273,0.07307577,0.07588895,0.09513286,0.10024925,0.0068501276
162,0.18645424,0.18401164,0.10472773,0.03740981,0.032085903,0.020410335,0.05005582,0.054637678,0.0029112063,0.0020474195,0.03508622,0.037681837,0.093931876,0.098271236,0.038378682,0.0375692,0.08082471,0.083266184,0.22703612,0.22639918,0.23903929,0.23755854,0.10945961,0.0037340438,0.16942492,0.025664896,0.06745232,0.047239874,0.04645521,0.008747816,0.004772433,0.16571316,0.017436186,0.35127136,0.34695143,0.021460064,0.024829203,0.06418793,0.006924374,0.043814372,0.09211054,0.04388897,0.19961765,0.19526915,0.19315502,0.179948,0.1716796,0.07575633,0.078022696,0.093848296,0.100918695,0.0075475913
163,0.16166562,0.15962543,0.15083595,0.07883568,0.075110406,0.029474664,0.059007786,0.0629523,0.010129569,0.010498116,0.05019309,0.051619664,0.100138605,0.09778996,0.040756844,0.042120673,0.055223055,0.056775942,0.22167869,0.22047909,0.20920557,0.20774424,0.09201725,0.0040306346,0.12214176,0.02107393,0.0586037,0.061048474,0.060014173,0.018930933,0.014854354,0.15955707,0.01839981,0.27143162,0.2674356,0.026462851,0.030994702,0.072099656,0.0061986055,0.055106,0.08916131,0.065096214,0.17228834,0.16807675,0.16648588,0.16593304,0.1574225,0.069505244,0.07188014,0.095573984,0.10133731,0.0056338143
164,0.1279384,0.12550887,0.17524607,0.104399785,0.10107334,0.030751247,0.051754378,0.056154188,0.008289952,0.009508507,0.06546523,0.067289405,0.104773,0.09903141,0.043257136,0.045461748,0.03755265,0.03874183,0.18586111,0.18377759,0.19112422,0.18943067,0.088211216,0.0033471193,0.11641839,0.021705505,0.05790308,0.05347663,0.053385638,0.01987365,0.014688744,0.1669042,0.016773874,0.26714766,0.26284233,0.026408175,0.030835321,0.07777022,0.0075526685,0.05207575,0.08689295,0.062055368,0.1778699,0.15466988,0.15353507,0.16141708,0.15407968,0.07002723,0.07354759,0.09037065,0.0965502,0.006053406
